Year,Team,Player,Position,Contract,Status
2015,Chicago Bears,O'Donnell,P,"$536,327",Active
2015,Chicago Bears,Bostic,ILB,"$528,554",Active
2015,Chicago Bears,Leno,LT,"$521,628",Active
2015,Chicago Bears,Unrein,DE,"$516,176",Active
2015,Chicago Bears,Jones,ILB,"$512,333",Active
2015,Chicago Bears,Barrow,ILB,"$510,000",Active
2015,Chicago Bears,Amos,FS,"$493,070",Active
2015,Cincinnati Bengals,Green,WR,"$14,750,000",Active
2015,Cincinnati Bengals,Hall,CB,"$9,600,000",Active
2015,Cincinnati Bengals,Dalton,QB,"$9,600,000",Active
2015,Cincinnati Bengals,Atkins,DT,"$9,000,000",Active
2015,Cincinnati Bengals,Whitworth,LT,"$7,200,000",Active
2015,Cincinnati Bengals,Maualuga,ILB,"$7,137,500",Active
2015,Cincinnati Bengals,Smith,G,"$6,362,500",Active
2015,Cincinnati Bengals,Burfict,OLB,"$5,175,000",Active
2015,Cincinnati Bengals,Boling,G,"$5,100,000",Active
2015,Cincinnati Bengals,Dunlap,DE,"$4,900,000",Active
2015,Cincinnati Bengals,Nelson,FS,"$4,775,000",Active
2015,Cincinnati Bengals,Peko,DT,"$3,700,000",Active
2015,Cincinnati Bengals,Rey,ILB,"$3,100,000",Active
2015,Cincinnati Bengals,Huber,P,"$2,770,000",Active
2015,Cincinnati Bengals,Kirkpatrick,CB,"$2,743,680",Active
2015,Cincinnati Bengals,Johnson,DE,"$2,600,000",Active
2015,Cincinnati Bengals,Jones,CB,"$2,550,000",Active
2015,Cincinnati Bengals,Zeitler,G,"$2,400,427",Active
2015,Cincinnati Bengals,Lamur,OLB,"$2,356,000",IR
2015,Cincinnati Bengals,Eifert,TE,"$2,251,637",Active
2015,Cincinnati Bengals,Gilberry,DE,"$2,050,000",Active
2015,Cincinnati Bengals,Nugent,K,"$1,950,000",Active
2015,Cincinnati Bengals,Hawk,OLB,"$1,850,000",Active
2015,Cincinnati Bengals,Dennard,CB,"$1,813,386",IR
2015,Cincinnati Bengals,Ogbuehi,LT,"$1,695,577",Active
2015,Cincinnati Bengals,Sanu,WR,"$1,682,813",Active
2015,Cincinnati Bengals,Iloka,FS,"$1,582,075",Active
2015,Cincinnati Bengals,Bernard,RB,"$1,432,729",Active
2015,Cincinnati Bengals,Hunt,DT,"$1,001,209",Active
2015,Cincinnati Bengals,Winston,RT,"$950,000",Active
2015,Cincinnati Bengals,Peerman,RB,"$920,000",Active
2015,Cincinnati Bengals,Harris,LS,"$900,000",Active
2015,Cincinnati Bengals,Hill,RB,"$853,091",Active
2015,Cincinnati Bengals,Thompson,DT,"$795,300",IR
2015,Cincinnati Bengals,Fisher,LT,"$774,458",Active
2015,Cincinnati Bengals,Carter,ILB,"$745,000",Active
2015,Cincinnati Bengals,Williams,SS,"$738,986",Active
2015,Cincinnati Bengals,Jones,WR,"$700,700",Active
2015,Cincinnati Bengals,Sims,DT,"$665,000",Active
2015,Cincinnati Bengals,Tate,WR,"$665,000",Active
2015,Cincinnati Bengals,Clarke,DE,"$656,345",Active
2015,Cincinnati Bengals,Bodine,C,"$624,114",Active
2015,Cincinnati Bengals,Burkhead,RB,"$610,550",Active
2015,Cincinnati Bengals,Kroft,TE,"$596,944",Active
2015,Cincinnati Bengals,Little,WR,"$585,000",Active
2015,Cincinnati Bengals,Dawson,OLB,"$580,488",Active
2015,Cincinnati Bengals,Shaw,CB,"$558,431",Active
2015,Cincinnati Bengals,McCarron,QB,"$555,413",Active
2015,Cincinnati Bengals,Hardison,DT,"$521,423",Active
2015,Cincinnati Bengals,Porter,ILB,"$520,266",Active
2015,Cleveland Browns,Haden,CB,"$11,700,000",IR
2015,Cleveland Browns,Thomas,LT,"$10,200,000",Active
2015,Cleveland Browns,Kruger,OLB,"$8,200,000",Active
2015,Cleveland Browns,Mack,C,"$8,000,000",Active
2015,Cleveland Browns,Bryant,DE,"$7,000,000",Active
2015,Cleveland Browns,Whitner,SS,"$6,750,000",Active
2015,Cleveland Browns,Williams,CB,"$6,500,000",Active
2015,Cleveland Browns,Dansby,ILB,"$5,500,000",Active
2015,Cleveland Browns,Hawkins,WR,"$5,000,000",IR
2015,Cleveland Browns,Bowe,WR,"$4,500,000",Active
2015,Cleveland Browns,Mingo,OLB,"$4,458,273",Active
2015,Cleveland Browns,McCown,QB,"$3,916,666",IR
2015,Cleveland Browns,Starks,DE,"$2,968,750",Active
2015,Cleveland Browns,Gilbert,CB,"$2,916,705",Active
2015,Cleveland Browns,Greco,G,"$2,825,000",IR
2015,Cleveland Browns,Gipson,FS,"$2,356,000",Active
2015,Cleveland Browns,Robertson,ILB,"$2,356,000",Active
2015,Cleveland Browns,Hartline,WR,"$2,250,000",IR
2015,Cleveland Browns,Shelton,DT,"$2,127,939",Active
2015,Cleveland Browns,Lee,P,"$2,050,000",Active
2015,Cleveland Browns,Barnidge,TE,"$2,012,500",Active
2015,Cleveland Browns,Dray,TE,"$1,900,000",Active
2015,Cleveland Browns,Manziel,QB,"$1,874,681",Active
2015,Cleveland Browns,Housler,TE,"$1,760,000",Active
2015,Cleveland Browns,Erving,G,"$1,714,375",Active
2015,Cleveland Browns,Schwartz,RT,"$1,645,267",Active
2015,Cleveland Browns,Bademosi,CB,"$1,542,000",Active
2015,Cleveland Browns,Hughes,DE,"$1,496,035",Active
2015,Cleveland Browns,Bitonio,G,"$1,241,295",IR
2015,Cleveland Browns,Davis,QB,"$966,666",Active
2015,Cleveland Browns,Taylor,DT,"$966,529",Active
2015,Cleveland Browns,Moore,WR,"$866,666",Active
2015,Cleveland Browns,Orchard,OLB,"$812,055",Active
2015,Cleveland Browns,Benjamin,WR,"$779,250",Active
2015,Cleveland Browns,Tate,RB,"$750,000",Active
2015,Cleveland Browns,Kirksey,ILB,"$707,625",Active
2015,Cleveland Browns,Carder,ILB,"$660,000",Active
2015,Cleveland Browns,Pasztor,T,"$660,000",Active
2015,Cleveland Browns,Solomon,OLB,"$660,000",Active
2015,Cleveland Browns,Johnson,RB,"$612,523",Active
2015,Cleveland Browns,Desir,CB,"$611,903",Active
2015,Cleveland Browns,Bryant,DE,"$601,375",Active
2015,Cleveland Browns,Poyer,FS,"$585,000",Active
2015,Cleveland Browns,Bowie,RT,"$585,000",IR
2015,Cleveland Browns,Cooper,DE,"$583,071",Active
2015,Cleveland Browns,Gordon,WR,"$564,115",Active
2015,Cleveland Browns,Campbell,SS,"$563,002",Active
2015,Cleveland Browns,Crowell,RB,"$513,333",Active
2015,Cleveland Browns,Gabriel,WR,"$510,000",Active
2015,Cleveland Browns,Williams,CB,"$510,000",Active
2015,Dallas Cowboys,Romo,QB,"$14,973,000",IR
2015,Dallas Cowboys,Carr,CB,"$12,717,000",Active
2015,Dallas Cowboys,Bryant,WR,"$7,000,000",IR
2015,Dallas Cowboys,Witten,TE,"$6,112,000",Active
2015,Dallas Cowboys,Lee,OLB,"$5,450,000",Active
2015,Dallas Cowboys,Claiborne,CB,"$5,175,069",Active
2015,Dallas Cowboys,Austin,WR,"$5,106,200",Active
2015,Dallas Cowboys,Smith,LT,"$5,039,000",Active
2015,Dallas Cowboys,Scandrick,CB,"$4,382,271",IR
2015,Dallas Cowboys,Free,RT,"$3,980,000",Active
2015,Dallas Cowboys,Church,SS,"$3,250,000",IR
2015,Dallas Cowboys,Hardy,DE,"$3,041,379",Active
2015,Dallas Cowboys,Free,RT,"$3,000,000",Active
2015,Dallas Cowboys,Crawford,DE,"$2,828,813",Active
2015,Dallas Cowboys,Bernadeau,C,"$2,824,166",Active
2015,Dallas Cowboys,McClain,ILB,"$2,636,029",Active
2015,Dallas Cowboys,Bailey,K,"$2,500,000",Active
2015,Dallas Cowboys,Orton,QB,"$2,255,000",Active
2015,Dallas Cowboys,Mincey,DE,"$2,250,000",Active
2015,Dallas Cowboys,Martin,G,"$2,038,136",Active
2015,Dallas Cowboys,Beasley,WR,"$2,000,000",Active
2015,Dallas Cowboys,Frederick,C,"$1,873,644",Active
2015,Dallas Cowboys,Cassel,QB,"$1,764,705",Active
2015,Dallas Cowboys,Gachkar,OLB,"$1,600,000",Active
2015,Dallas Cowboys,Jones,CB,"$1,563,989",Active
2015,Dallas Cowboys,Dunbar,RB,"$1,542,000",IR
2015,Dallas Cowboys,Brinkley,ILB,"$1,375,000",Active
2015,Dallas Cowboys,Lawrence,DE,"$1,251,511",Active
2015,Dallas Cowboys,McFadden,RB,"$1,150,000",Active
2015,Dallas Cowboys,Escobar,TE,"$1,148,317",IR
2015,Dallas Cowboys,Ladouceur,LS,"$1,120,000",Active
2015,Dallas Cowboys,McClain,DE,"$1,100,000",IR
2015,Dallas Cowboys,Jones,P,"$1,000,000",Active
2015,Dallas Cowboys,Melton,DT,"$926,532",Active
2015,Dallas Cowboys,White,CB,"$907,058",Active
2015,Dallas Cowboys,Williams,WR,"$779,868",Active
2015,Dallas Cowboys,Wilber,OLB,"$769,805",Active
2015,Dallas Cowboys,Wilcox,FS,"$751,517",Active
2015,Dallas Cowboys,Gregory,OLB,"$693,624",Active
2015,Dallas Cowboys,Hanna,TE,"$686,213",Active
2015,Dallas Cowboys,Hayden,DT,"$665,000",Active
2015,Dallas Cowboys,McCray,SS,"$665,000",Active
2015,Dallas Cowboys,Crawford,DE,"$660,000",Active
2015,Dallas Cowboys,Hitchens,ILB,"$618,716",Active
2015,Dallas Cowboys,Heath,FS,"$585,668",Active
2015,Dallas Cowboys,Clutts,FB,"$585,000",Active
2015,Dallas Cowboys,Leary,G,"$585,000",Active
2015,Dallas Cowboys,Street,WR,"$560,493",Active
2015,Dallas Cowboys,Wilson,OLB,"$551,578",Active
2015,Dallas Cowboys,Brown,LT,"$550,588",Active
2015,Denver Broncos,Manning,QB,"$17,500,000",Active
2015,Denver Broncos,Thomas,WR,"$13,200,000",Active
2015,Denver Broncos,Clady,LT,"$10,600,000",Active
2015,Denver Broncos,Miller,OLB,"$9,754,000",Active
2015,Denver Broncos,Ware,OLB,"$8,666,666",Active
2015,Denver Broncos,Ward,SS,"$7,514,705",Active
2015,Denver Broncos,Talib,CB,"$6,968,750",Active
2015,Denver Broncos,Vasquez,G,"$6,250,000",Active
2015,Denver Broncos,Sanders,WR,"$5,850,000",Active
2015,Denver Broncos,Harris,CB,"$3,000,000",Active
2015,Denver Broncos,Mathis,G,"$2,921,875",Active
2015,Denver Broncos,Daniels,TE,"$2,750,000",Active
2015,Denver Broncos,Davis,TE,"$2,477,941",Active
2015,Denver Broncos,Colquitt,P,"$2,350,000",Active
2015,Denver Broncos,Green,TE,"$2,200,000",Active
2015,Denver Broncos,Williams,DT,"$2,067,750",Active
2015,Denver Broncos,Smith,DE,"$2,000,000",Active
2015,Denver Broncos,Walker,DE,"$1,750,000",Active
2015,Denver Broncos,Stewart,FS,"$1,750,000",Active
2015,Denver Broncos,Ray,OLB,"$1,657,980",Active
2015,Denver Broncos,Bruton,SS,"$1,650,000",IR
2015,Denver Broncos,Jackson,DT,"$1,595,403",Active
2015,Denver Broncos,Roby,CB,"$1,580,120",Active
2015,Denver Broncos,Trevathan,ILB,"$1,568,018",Active
2015,Denver Broncos,Caldwell,WR,"$1,550,000",Active
2015,Denver Broncos,Harris,LT,"$1,420,000",Active
2015,Denver Broncos,Smith,G,"$1,406,250",Active
2015,Denver Broncos,Wolfe,DE,"$1,397,881",Active
2015,Denver Broncos,Osweiler,QB,"$1,118,944",Active
2015,Denver Broncos,Hillman,RB,"$942,708",Active
2015,Denver Broncos,Brewer,LS,"$845,000",Active
2015,Denver Broncos,Latimer,WR,"$842,875",Active
2015,Denver Broncos,Prater,K,"$812,500",Active
2015,Denver Broncos,Bolden,FS,"$778,607",IR
2015,Denver Broncos,Norwood,WR,"$745,000",Active
2015,Denver Broncos,Webster,CB,"$731,950",Active
2015,Denver Broncos,Casey,FB,"$676,470",Active
2015,Denver Broncos,Schofield,RT,"$652,300",Active
2015,Denver Broncos,Sambrailo,LT,"$637,322",IR
2015,Denver Broncos,Anderson,RB,"$589,167",Active
2015,Denver Broncos,Marshall,ILB,"$585,000",Active
2015,Denver Broncos,Nelson,ILB,"$522,150",Active
2015,Denver Broncos,Garcia,G,"$521,423",Active
2015,Denver Broncos,McCray,OLB,"$515,668",Active
2015,Denver Broncos,Thompson,RB,"$511,166",Active
2015,Denver Broncos,Davis,ILB,"$510,000",Active
2015,Denver Broncos,McManus,K,"$510,000",Active
2015,Denver Broncos,Doss,CB,"$484,303",Active
2015,Denver Broncos,Polumbus,LT,"$481,764",Active
2015,Denver Broncos,Heuerman,TE,"$473,201",IR
2015,Detroit Lions,Johnson,WR,"$20,558,000",Active
2015,Detroit Lions,Stafford,QB,"$17,721,250",Active
2015,Detroit Lions,Suh,DT,"$9,737,500",Active
2015,Detroit Lions,Ngata,DT,"$8,500,000",Active
2015,Detroit Lions,Tulloch,ILB,"$5,800,000",Active
2015,Detroit Lions,Ansah,DE,"$5,071,232",Active
2015,Detroit Lions,Levy,OLB,"$4,400,000",IR
2015,Detroit Lions,Jones,DE,"$3,983,333",Active
2015,Detroit Lions,Houston,CB,"$3,900,000",Active
2015,Detroit Lions,Pettigrew,TE,"$3,800,000",IR
2015,Detroit Lions,Quin,FS,"$3,572,500",Active
2015,Detroit Lions,Bush,RB,"$3,555,883",Active
2015,Detroit Lions,Bell,RB,"$3,500,000",Active
2015,Detroit Lions,Tate,WR,"$3,096,250",Active
2015,Detroit Lions,Ramirez,G,"$3,000,000",Active
2015,Detroit Lions,Ebron,TE,"$2,783,898",Active
2015,Detroit Lions,Reiff,LT,"$2,543,450",Active
2015,Detroit Lions,Ihedigbo,SS,"$2,000,000",Active
2015,Detroit Lions,Walker,DT,"$1,750,000",IR
2015,Detroit Lions,Mathis,CB,"$1,625,000",IR
2015,Detroit Lions,Tomlinson,G,"$1,554,589",Active
2015,Detroit Lions,Abdul-Quddus,FS,"$1,500,000",Active
2015,Detroit Lions,Slay,CB,"$1,442,537",Active
2015,Detroit Lions,Prater,K,"$1,437,500",Active
2015,Detroit Lions,Van Noy,ILB,"$1,159,568",Active
2015,Detroit Lions,Carey,SS,"$995,000",Active
2015,Detroit Lions,Warford,G,"$849,250",Active
2015,Detroit Lions,Bynes,OLB,"$785,000",Active
2015,Detroit Lions,Abdullah,RB,"$755,659",Active
2015,Detroit Lions,Whitehead,OLB,"$713,000",Active
2015,Detroit Lions,Swanson,C,"$699,868",IR
2015,Detroit Lions,Lewis,ILB,"$674,793",Active
2015,Detroit Lions,Moore,WR,"$665,000",Active
2015,Detroit Lions,Muhlbach,LS,"$665,000",Active
2015,Detroit Lions,Orlovsky,QB,"$665,000",Active
2015,Detroit Lions,Tapp,DE,"$665,000",Active
2015,Detroit Lions,Wilson,CB,"$665,000",IR
2015,Detroit Lions,Taylor,DE,"$660,146",Active
2015,Detroit Lions,Cudjo,DT,"$660,000",Active
2015,Detroit Lions,Martin,P,"$625,075",Active
2015,Detroit Lions,Riddick,RB,"$607,750",Active
2015,Detroit Lions,Wright,TE,"$585,000",Active
2015,Detroit Lions,Wright,DT,"$565,288",Active
2015,Detroit Lions,Reid,DE,"$557,220",Active
2015,Detroit Lions,Carter,S,"$552,127",IR
2015,Detroit Lions,Jones,WR,"$536,550",Active
2015,Detroit Lions,Lucas,RT,"$516,666",Active
2015,Detroit Lions,Broyles,WR,"$510,432",Active
2015,Detroit Lions,Lawson,CB,"$510,146",Active
2015,Detroit Lions,Fuller,WR,"$510,000",Active
2015,Green Bay Packers,Rodgers,QB,"$18,250,000",Active
2015,Green Bay Packers,Matthews Jr.,OLB,"$12,700,000",Active
2015,Green Bay Packers,Peppers,DE,"$12,000,000",Active
2015,Green Bay Packers,Shields,CB,"$9,062,500",Active
2015,Green Bay Packers,Sitton,G,"$7,000,000",Active
2015,Green Bay Packers,Lang,G,"$5,800,000",Active
2015,Green Bay Packers,Cobb,WR,"$5,350,000",Active
2015,Green Bay Packers,Burnett,SS,"$5,131,250",Active
2015,Green Bay Packers,Nelson,WR,"$4,600,000",IR
2015,Green Bay Packers,Neal,OLB,"$4,250,000",Active
2015,Green Bay Packers,Daniels,DT,"$4,022,996",Active
2015,Green Bay Packers,Bulaga,RT,"$3,568,750",Active
2015,Green Bay Packers,Crosby,K,"$3,550,000",Active
2015,Green Bay Packers,Richardson,SS,"$2,550,000",Active
2015,Green Bay Packers,Guion,DE,"$2,485,294",Active
2015,Green Bay Packers,Perry,OLB,"$2,386,125",Active
2015,Green Bay Packers,Jones,DE,"$2,039,436",Active
2015,Green Bay Packers,Clinton-Dix,FS,"$1,895,114",Active
2015,Green Bay Packers,Starks,RB,"$1,837,500",Active
2015,Green Bay Packers,Raji,DT,"$1,750,000",Active
2015,Green Bay Packers,Quarless,TE,"$1,750,000",IR
2015,Green Bay Packers,Hawk,OLB,"$1,600,000",Active
2015,Green Bay Packers,Barclay,RT,"$1,542,000",Active
2015,Green Bay Packers,Randall,FS,"$1,439,224",Active
2015,Green Bay Packers,Masthay,P,"$1,340,000",Active
2015,Green Bay Packers,Tolzien,QB,"$1,200,000",Active
2015,Green Bay Packers,Hayward,CB,"$1,053,154",Active
2015,Green Bay Packers,Jones,ILB,"$1,000,000",Active
2015,Green Bay Packers,Goode,LS,"$976,250",IR
2015,Green Bay Packers,Lacy,RB,"$925,203",Active
2015,Green Bay Packers,Adams,WR,"$893,955",Active
2015,Green Bay Packers,Bakhtiari,LT,"$698,850",Active
2015,Green Bay Packers,Tretter,C,"$688,977",Active
2015,Green Bay Packers,Rollins,CB,"$680,466",Active
2015,Green Bay Packers,Rodgers,TE,"$649,004",Active
2015,Green Bay Packers,Kuhn,FB,"$635,000",Active
2015,Green Bay Packers,Hyde,SS,"$629,527",Active
2015,Green Bay Packers,Palmer,ILB,"$609,724",Active
2015,Green Bay Packers,Taylor,G,"$587,334",Active
2015,Green Bay Packers,Mulumba,OLB,"$586,667",Active
2015,Green Bay Packers,Jones,WR,"$585,000",Active
2015,Green Bay Packers,Banjo,SS,"$585,000",Active
2015,Green Bay Packers,Montgomery,RB,"$572,871",IR
2015,Green Bay Packers,Linsley,C,"$556,250",Active
2015,Green Bay Packers,Ryan,ILB,"$549,169",Active
2015,Green Bay Packers,Goodson,CB,"$535,788",Active
2015,Green Bay Packers,Janis,WR,"$522,848",Active
2015,Green Bay Packers,Elliott,OLB,"$511,666",Active
2015,Green Bay Packers,Pennel,DE,"$511,166",Active
2015,Green Bay Packers,Hundley,QB,"$490,908",Active
2015,Houston Texans,Watt,DE,"$13,969,000",Active
2015,Houston Texans,Joseph,CB,"$11,750,000",Active
2015,Houston Texans,Brown,LT,"$9,500,000",IR
2015,Houston Texans,Foster,RB,"$8,706,250",IR
2015,Houston Texans,Cushing,ILB,"$7,891,250",Active
2015,Houston Texans,Jackson,CB,"$7,453,125",Active
2015,Houston Texans,Johnson,WR,"$7,319,583",Active
2015,Houston Texans,Hoyer,QB,"$5,218,750",Active
2015,Houston Texans,Clowney,OLB,"$5,062,045",Active
2015,Houston Texans,Newton,RT,"$4,500,000",Active
2015,Houston Texans,Graham,TE,"$3,921,875",Active
2015,Houston Texans,Wilfork,DT,"$3,500,000",Active
2015,Houston Texans,Moore,FS,"$3,000,000",Active
2015,Houston Texans,Mercilus,OLB,"$2,979,030",Active
2015,Houston Texans,Mallett,QB,"$2,937,500",Active
2015,Houston Texans,Shorts,WR,"$2,453,125",Active
2015,Houston Texans,Lechler,P,"$2,083,334",Active
2015,Houston Texans,Hopkins,WR,"$2,080,010",Active
2015,Houston Texans,Myers,C,"$2,000,000",Active
2015,Houston Texans,Johnson,CB,"$1,827,166",Active
2015,Houston Texans,Dent,ILB,"$1,709,375",Active
2015,Houston Texans,Brooks,G,"$1,696,359",Active
2015,Houston Texans,Jones,C,"$1,662,362",Active
2015,Houston Texans,Crick,DE,"$1,639,875",Active
2015,Houston Texans,Clark,LT,"$1,400,000",Active
2015,Houston Texans,Su'a-Filo,G,"$1,261,727",Active
2015,Houston Texans,McKinney,ILB,"$971,840",Active
2015,Houston Texans,Weeks,LS,"$938,750",Active
2015,Houston Texans,Polk,RB,"$747,500",Active
2015,Houston Texans,Fiedorowicz,TE,"$730,826",Active
2015,Houston Texans,Strong,WR,"$627,995",Active
2015,Houston Texans,Fitzpatrick,QB,"$625,000",Active
2015,Houston Texans,Washington,WR,"$615,000",Active
2015,Houston Texans,Quessenberry,LT,"$613,363",Active
2015,Houston Texans,Bouye,CB,"$586,668",Active
2015,Houston Texans,Tuggle,ILB,"$585,834",Active
2015,Houston Texans,Demps,SS,"$585,000",Active
2015,Houston Texans,Grimes,RB,"$585,000",Active
2015,Houston Texans,Morris,CB,"$585,000",Active
2015,Houston Texans,Pleasant,FS,"$585,000",Active
2015,Houston Texans,Simon,OLB,"$585,000",Active
2015,Houston Texans,Aboushi,G,"$550,588",Active
2015,Houston Texans,Pagan,DE,"$542,205",Active
2015,Houston Texans,Blue,RB,"$539,483",Active
2015,Houston Texans,Prosch,FB,"$529,670",Active
2015,Houston Texans,Hal,FS,"$527,281",Active
2015,Houston Texans,Novak,K,"$481,764",Active
2015,Houston Texans,Mumphery,WR,"$476,563",Active
2015,Houston Texans,Swearinger,FS,"$459,564",Active
2015,Houston Texans,Covington,DE,"$457,621",Active
2015,Indianapolis Colts,Davis,CB,"$11,250,000",Active
2015,Indianapolis Colts,Johnson,WR,"$7,500,000",Active
2015,Indianapolis Colts,Mathis,OLB,"$7,470,586",Active
2015,Indianapolis Colts,Jones,DT,"$7,100,000",IR
2015,Indianapolis Colts,Luck,QB,"$7,034,363",Active
2015,Indianapolis Colts,Cole,OLB,"$6,953,125",Active
2015,Indianapolis Colts,Castonzo,LT,"$6,800,000",Active
2015,Indianapolis Colts,Toler,CB,"$5,833,334",Active
2015,Indianapolis Colts,Jackson,ILB,"$5,750,000",Active
2015,Indianapolis Colts,Gore,RB,"$4,500,000",Active
2015,Indianapolis Colts,Walden,OLB,"$4,250,000",Active
2015,Indianapolis Colts,Langford,DE,"$4,250,000",IR
2015,Indianapolis Colts,Landry,S,"$3,294,117",Active
2015,Indianapolis Colts,McAfee,P,"$3,200,000",Active
2015,Indianapolis Colts,Hilton,WR,"$3,131,850",Active
2015,Indianapolis Colts,Adams,SS,"$3,100,000",Active
2015,Indianapolis Colts,Reitz,G,"$3,062,500",Active
2015,Indianapolis Colts,Hasselbeck,QB,"$3,000,000",Active
2015,Indianapolis Colts,Cherilus,RT,"$2,900,000",Active
2015,Indianapolis Colts,Vinatieri,K,"$2,750,000",Active
2015,Indianapolis Colts,Butler,FS,"$2,500,000",Active
2015,Indianapolis Colts,Freeman,ILB,"$2,356,000",Active
2015,Indianapolis Colts,Werner,OLB,"$2,153,562",Active
2015,Indianapolis Colts,Herremans,G,"$1,875,000",Active
2015,Indianapolis Colts,Allen,TE,"$1,717,826",IR
2015,Indianapolis Colts,Fleener,TE,"$1,699,615",Active
2015,Indianapolis Colts,Winn,DE,"$1,542,000",IR
2015,Indianapolis Colts,Dorsett,WR,"$1,479,166",Active
2015,Indianapolis Colts,Overton,LS,"$1,300,000",Active
2015,Indianapolis Colts,Irving,ILB,"$1,250,000",IR
2015,Indianapolis Colts,Jean Francois,DT,"$1,250,000",Active
2015,Indianapolis Colts,Louis,G,"$966,250",Active
2015,Indianapolis Colts,Whitehurst,QB,"$941,176",IR
2015,Indianapolis Colts,Mewhort,G,"$812,228",Active
2015,Indianapolis Colts,Brown,CB,"$745,000",Active
2015,Indianapolis Colts,Thornton,G,"$731,345",IR
2015,Indianapolis Colts,Holmes,C,"$690,027",Active
2015,Indianapolis Colts,Lowery,FS,"$665,000",Active
2015,Indianapolis Colts,Anderson,SS,"$665,000",Active
2015,Indianapolis Colts,Moncrief,WR,"$660,880",Active
2015,Indianapolis Colts,Guy,FS,"$660,000",Active
2015,Indianapolis Colts,Moore,OLB,"$643,000",Active
2015,Indianapolis Colts,Doyle,TE,"$585,000",Active
2015,Indianapolis Colts,Whalen,WR,"$585,000",Active
2015,Indianapolis Colts,Smith,CB,"$582,152",IR
2015,Indianapolis Colts,McNary,OLB,"$571,058",IR
2015,Indianapolis Colts,Geathers,FS,"$568,482",Active
2015,Indianapolis Colts,Newsome,OLB,"$554,527",Active
2015,Indianapolis Colts,Anderson,DE,"$533,360",IR
2015,Indianapolis Colts,Harrison,C,"$512,500",Active
2015,Jacksonville Jaguars,Thomas,TE,"$10,300,000",Active
2015,Jacksonville Jaguars,Odrick,DE,"$9,000,000",Active
2015,Jacksonville Jaguars,Parnell,RT,"$8,000,000",Active
2015,Jacksonville Jaguars,Posluszny,OLB,"$6,885,416",Active
2015,Jacksonville Jaguars,House,CB,"$6,500,000",Active
2015,Jacksonville Jaguars,Joeckel,G,"$5,782,254",Active
2015,Jacksonville Jaguars,Marks,DT,"$5,425,000",IR
2015,Jacksonville Jaguars,Beadles,G,"$5,000,000",Active
2015,Jacksonville Jaguars,Clemons,DE,"$5,000,000",Active
2015,Jacksonville Jaguars,Bortles,QB,"$4,694,275",Active
2015,Jacksonville Jaguars,Skuta,OLB,"$4,600,000",Active
2015,Jacksonville Jaguars,Fowler Jr.,DE,"$4,153,955",IR
2015,Jacksonville Jaguars,Hood,DE,"$3,975,000",Active
2015,Jacksonville Jaguars,Miller,DT,"$3,850,000",Active
2015,Jacksonville Jaguars,Lewis,TE,"$3,850,000",Active
2015,Jacksonville Jaguars,Henne,QB,"$3,500,000",Active
2015,Jacksonville Jaguars,Alualu,DE,"$3,000,000",Active
2015,Jacksonville Jaguars,Gerhart,RB,"$3,000,000",IR
